TimeStamp;2025-07-07 10-55-28;2025-07-07 10-55-46;2025-07-07 10-56-04;2025-07-07 10-56-22;2025-07-07 10-56-41;2025-07-07 10-56-59;2025-07-07 10-57-17;2025-07-07 10-57-36;2025-07-07 10-57-54;2025-07-07 10-58-12;2025-07-07 10-58-30;2025-07-07 10-58-48;2025-07-07 10-59-06;2025-07-07 10-59-25;2025-07-07 10-59-43;2025-07-07 11-00-01;2025-07-07 11-00-19;2025-07-07 11-00-37;2025-07-07 11-00-55;2025-07-07 11-01-13;2025-07-07 11-01-31;2025-07-07 11-01-50;2025-07-07 11-02-08;2025-07-07 11-02-27;2025-07-07 11-02-45;2025-07-07 11-03-03;2025-07-07 11-03-21;2025-07-07 11-03-39;2025-07-07 11-03-58;2025-07-07 11-04-16;2025-07-07 11-04-35;2025-07-07 11-04-53;2025-07-07 11-05-11;2025-07-07 11-05-29;2025-07-07 11-05-47;2025-07-07 11-06-05;2025-07-07 11-06-24;2025-07-07 11-06-42;2025-07-07 11-07-01;2025-07-07 11-07-19;2025-07-07 11-07-37;2025-07-07 11-07-57;2025-07-07 11-08-16;2025-07-07 11-08-36;2025-07-07 11-08-54;2025-07-07 11-09-13;2025-07-07 11-09-31;2025-07-07 11-09-49;2025-07-07 11-10-08;2025-07-07 11-10-28;2025-07-07 11-10-46;2025-07-07 11-11-04;2025-07-07 11-11-22;2025-07-07 11-11-41;2025-07-07 11-11-59;2025-07-07 11-12-17;2025-07-07 11-12-35;2025-07-07 11-12-53;2025-07-07 11-13-12;2025-07-07 11-13-30;2025-07-07 11-13-48;2025-07-07 11-16-37;2025-07-07 11-16-56;2025-07-07 11-17-14;2025-07-07 11-17-32;2025-07-07 11-17-50;2025-07-07 11-18-08;2025-07-07 11-18-26;2025-07-07 11-18-44;2025-07-07 11-19-03;2025-07-07 11-19-21;2025-07-07 11-19-39;2025-07-07 11-19-57;2025-07-07 11-20-15;2025-07-07 11-20-35;2025-07-07 11-20-54;2025-07-07 11-21-12;2025-07-07 11-21-31;2025-07-07 11-21-49;2025-07-07 11-22-07;2025-07-07 11-22-26;2025-07-07 11-22-44;2025-07-07 11-23-02;2025-07-07 11-23-20;2025-07-07 11-23-38;2025-07-07 11-23-57;2025-07-07 11-24-15;2025-07-07 11-24-34;2025-07-07 11-24-52;2025-07-07 11-25-10;2025-07-07 11-25-28;2025-07-07 11-25-46;2025-07-07 11-26-04;2025-07-07 11-26-23;2025-07-07 11-26-41;2025-07-07 11-26-59;2025-07-07 11-27-17;2025-07-07 11-27-35;2025-07-07 11-27-54;2025-07-07 11-28-12;2025-07-07 11-28-30;2025-07-07 11-28-49;2025-07-07 11-29-07;2025-07-07 11-29-24;2025-07-07 11-29-43;2025-07-07 11-30-01;2025-07-07 11-30-19;2025-07-07 11-30-37;2025-07-07 11-30-55;2025-07-07 11-31-14;2025-07-07 11-31-32;2025-07-07 11-31-50;2025-07-07 11-32-09;2025-07-07 11-32-27;2025-07-07 11-32-45;2025-07-07 11-33-03;2025-07-07 11-33-23;2025-07-07 11-33-44;2025-07-07 11-34-02;2025-07-07 11-34-20;2025-07-07 11-34-38;2025-07-07 11-34-57;2025-07-07 11-35-15;2025-07-07 11-35-33;2025-07-07 11-35-51;2025-07-07 11-38-21;2025-07-07 11-38-39;2025-07-07 11-38-57;2025-07-07 11-39-15;2025-07-07 11-39-33;2025-07-07 11-39-51;2025-07-07 11-40-10;2025-07-07 11-40-28;2025-07-07 11-40-47;2025-07-07 11-41-05;2025-07-07 11-41-23;2025-07-07 11-41-41;2025-07-07 11-41-59;2025-07-07 11-42-17;2025-07-07 11-42-35;2025-07-07 11-42-53;2025-07-07 11-43-12;2025-07-07 11-43-31;2025-07-07 11-43-49;2025-07-07 11-44-07;2025-07-07 11-44-26;2025-07-07 11-44-44;2025-07-07 11-45-02;2025-07-07 11-45-20;2025-07-07 11-45-39;2025-07-07 11-45-57;2025-07-07 11-46-16;2025-07-07 11-46-34;2025-07-07 11-46-52;2025-07-07 11-47-10;2025-07-07 11-47-29;2025-07-07 11-47-47;2025-07-07 11-48-06;2025-07-07 11-48-24;2025-07-07 11-48-42;2025-07-07 11-49-00;2025-07-07 11-49-18;2025-07-07 11-49-36;2025-07-07 11-49-55;2025-07-07 11-50-13;2025-07-07 11-50-32;2025-07-07 11-50-50;2025-07-07 11-51-09;2025-07-07 11-51-27;2025-07-07 11-51-45;2025-07-07 11-52-03;2025-07-07 11-52-21;2025-07-07 11-52-40;2025-07-07 11-52-59;2025-07-07 11-53-17;2025-07-07 11-53-35;2025-07-07 11-53-53;2025-07-07 11-54-11;2025-07-07 11-54-29;2025-07-07 11-54-48;2025-07-07 11-55-06;2025-07-07 11-55-24;2025-07-07 11-55-42;2025-07-07 11-56-00;2025-07-07 11-56-19;2025-07-07 11-56-37;2025-07-07 11-56-55;2025-07-07 11-57-13;2025-07-07 11-57-31
0.110;0.002302;0.002607;0.002651;0.002607;0.002642;0.002481;0.002508;0.002472;0.002571;0.002571;0.002562;0.002562;0.002598;0.002284;0.002436;0.002508;0.002499;0.002598;0.002580;0.002607;0.002571;0.002284;0.002284;0.002544;0.002553;0.002571;0.002616;0.002571;0.002571;0.002284;0.002284;0.002481;0.002562;0.002472;0.002633;0.002624;0.002571;0.002454;0.002338;0.002562;0.002535;0.002526;0.002571;0.002580;0.002571;0.002499;0.002553;0.002562;0.002642;0.002616;0.002562;0.002571;0.002624;0.002302;0.002284;0.002490;0.002562;0.002571;0.002651;0.002687;0.002562;0.002284;0.002553;0.002580;0.002633;0.002624;0.002687;0.002651;0.002705;0.002284;0.002284;0.002553;0.002562;0.002517;0.002571;0.002571;0.002624;0.002284;0.002409;0.002490;0.002517;0.002490;0.002544;0.002535;0.002562;0.002499;0.002508;0.002553;0.002553;0.002571;0.002651;0.002598;0.002660;0.002284;0.002284;0.002508;0.002580;0.002571;0.002598;0.002642;0.002696;0.002517;0.002589;0.002499;0.002562;0.002526;0.002562;0.002616;0.002553;0.002481;0.002517;0.002562;0.002624;0.002651;0.002651;0.002723;0.002633;0.002409;0.002535;0.002571;0.002553;0.002598;0.002607;0.002678;0.002678;0.002284;0.002544;0.002544;0.002598;0.002589;0.002678;0.002642;0.002678;0.002481;0.002535;0.002517;0.002598;0.002624;0.002678;0.002562;0.002553;0.002418;0.002472;0.002302;0.002302;0.002481;0.002571;0.002544;0.002660;0.002490;0.002499;0.002562;0.002562;0.002562;0.002651;0.002607;0.002696;0.002302;0.002302;0.002481;0.002598;0.002589;0.002616;0.002642;0.002705;0.002284;0.002472;0.002544;0.002607;0.002687;0.002651;0.002678;0.002607;0.002571;0.002535;0.002526;0.002624;0.002616;0.002669;0.002660;0.002669;0.002463;0.002535;0.002508;0.002642;0.002553;0.002633;0.002660;0.002687
0.120;0.002284;0.002624;0.002660;0.002624;0.002660;0.002517;0.002544;0.002490;0.002589;0.002598;0.002580;0.002598;0.002616;0.002302;0.002481;0.002562;0.002526;0.002660;0.002624;0.002660;0.002589;0.002284;0.002302;0.002571;0.002571;0.002616;0.002669;0.002607;0.002624;0.002284;0.002284;0.002535;0.002616;0.002526;0.002696;0.002669;0.002616;0.002481;0.002463;0.002624;0.002535;0.002571;0.002571;0.002607;0.002580;0.002553;0.002571;0.002580;0.002696;0.002660;0.002598;0.002607;0.002660;0.002499;0.002454;0.002517;0.002562;0.002598;0.002723;0.002732;0.002571;0.002284;0.002580;0.002580;0.002696;0.002687;0.002741;0.002687;0.002750;0.002463;0.002284;0.002589;0.002616;0.002526;0.002624;0.002616;0.002633;0.002454;0.002472;0.002508;0.002544;0.002535;0.002571;0.002589;0.002571;0.002526;0.002526;0.002616;0.002553;0.002589;0.002651;0.002624;0.002723;0.002284;0.002284;0.002517;0.002633;0.002616;0.002633;0.002669;0.002750;0.002544;0.002642;0.002535;0.002616;0.002544;0.002580;0.002651;0.002607;0.002490;0.002544;0.002598;0.002660;0.002696;0.002687;0.002768;0.002651;0.002472;0.002562;0.002633;0.002571;0.002633;0.002660;0.002714;0.002750;0.002284;0.002589;0.002571;0.002598;0.002616;0.002714;0.002705;0.002723;0.002517;0.002562;0.002535;0.002669;0.002651;0.002759;0.002571;0.002607;0.002463;0.002499;0.002463;0.002436;0.002517;0.002571;0.002562;0.002660;0.002499;0.002526;0.002616;0.002616;0.002607;0.002705;0.002642;0.002777;0.002302;0.002436;0.002544;0.002624;0.002616;0.002616;0.002669;0.002759;0.002284;0.002526;0.002571;0.002642;0.002714;0.002687;0.002678;0.002642;0.002571;0.002562;0.002535;0.002624;0.002651;0.002705;0.002678;0.002678;0.002508;0.002553;0.002517;0.002687;0.002571;0.002660;0.002696;0.002741
0.130;0.002284;0.002660;0.002696;0.002669;0.002696;0.002562;0.002580;0.002490;0.002624;0.002642;0.002616;0.002633;0.002633;0.002472;0.002499;0.002633;0.002562;0.002723;0.002669;0.002660;0.002616;0.002302;0.002490;0.002633;0.002624;0.002651;0.002723;0.002651;0.002669;0.002284;0.002472;0.002580;0.002616;0.002580;0.002768;0.002723;0.002651;0.002517;0.002499;0.002687;0.002571;0.002651;0.002580;0.002642;0.002607;0.002616;0.002633;0.002624;0.002759;0.002705;0.002678;0.002660;0.002696;0.002499;0.002508;0.002562;0.002571;0.002651;0.002804;0.002777;0.002589;0.002284;0.002642;0.002589;0.002741;0.002741;0.002741;0.002687;0.002813;0.002499;0.002409;0.002651;0.002660;0.002544;0.002624;0.002660;0.002633;0.002526;0.002472;0.002562;0.002571;0.002580;0.002642;0.002669;0.002580;0.002562;0.002562;0.002687;0.002571;0.002633;0.002687;0.002669;0.002795;0.002284;0.002284;0.002535;0.002687;0.002669;0.002669;0.002705;0.002822;0.002589;0.002705;0.002571;0.002660;0.002562;0.002642;0.002705;0.002669;0.002508;0.002571;0.002651;0.002723;0.002759;0.002687;0.002804;0.002651;0.002499;0.002598;0.002678;0.002633;0.002678;0.002732;0.002759;0.002750;0.002284;0.002660;0.002633;0.002633;0.002642;0.002750;0.002705;0.002759;0.002517;0.002607;0.002553;0.002714;0.002687;0.002759;0.002598;0.002669;0.002481;0.002553;0.002526;0.002490;0.002553;0.002633;0.002580;0.002678;0.002544;0.002562;0.002678;0.002669;0.002669;0.002777;0.002687;0.002848;0.002284;0.002472;0.002607;0.002669;0.002660;0.002678;0.002696;0.002822;0.002329;0.002580;0.002571;0.002678;0.002750;0.002750;0.002696;0.002687;0.002589;0.002607;0.002544;0.002660;0.002696;0.002750;0.002723;0.002678;0.002553;0.002571;0.002544;0.002741;0.002589;0.002660;0.002741;0.002804
0.140;0.002284;0.002696;0.002732;0.002723;0.002732;0.002616;0.002633;0.002508;0.002651;0.002678;0.002616;0.002678;0.002633;0.002517;0.002544;0.002687;0.002616;0.002777;0.002669;0.002714;0.002642;0.002365;0.002553;0.002633;0.002660;0.002705;0.002777;0.002696;0.002669;0.002284;0.002526;0.002580;0.002687;0.002660;0.002840;0.002768;0.002705;0.002544;0.002535;0.002687;0.002651;0.002732;0.002607;0.002642;0.002642;0.002678;0.002678;0.002678;0.002759;0.002741;0.002759;0.002714;0.002741;0.002562;0.002562;0.002598;0.002633;0.002696;0.002848;0.002831;0.002624;0.002302;0.002642;0.002616;0.002795;0.002795;0.002795;0.002732;0.002857;0.002544;0.002499;0.002687;0.002705;0.002571;0.002660;0.002705;0.002660;0.002526;0.002517;0.002607;0.002598;0.002651;0.002714;0.002732;0.002624;0.002562;0.002607;0.002759;0.002589;0.002660;0.002732;0.002714;0.002795;0.002284;0.002472;0.002535;0.002741;0.002714;0.002714;0.002741;0.002884;0.002651;0.002759;0.002598;0.002705;0.002580;0.002678;0.002741;0.002732;0.002535;0.002571;0.002714;0.002786;0.002831;0.002723;0.002848;0.002687;0.002526;0.002651;0.002714;0.002696;0.002732;0.002795;0.002795;0.002822;0.002284;0.002732;0.002687;0.002669;0.002642;0.002786;0.002768;0.002804;0.002553;0.002660;0.002571;0.002759;0.002723;0.002822;0.002633;0.002723;0.002490;0.002616;0.002571;0.002526;0.002580;0.002687;0.002580;0.002705;0.002598;0.002562;0.002741;0.002732;0.002732;0.002840;0.002732;0.002920;0.002418;0.002499;0.002669;0.002705;0.002705;0.002750;0.002741;0.002884;0.002436;0.002660;0.002624;0.002678;0.002795;0.002786;0.002723;0.002741;0.002624;0.002669;0.002562;0.002714;0.002750;0.002795;0.002777;0.002696;0.002598;0.002624;0.002562;0.002804;0.002624;0.002696;0.002777;0.002857
0.150;0.002284;0.002696;0.002786;0.002795;0.002768;0.002660;0.002678;0.002535;0.002651;0.002678;0.002642;0.002723;0.002660;0.002562;0.002580;0.002687;0.002669;0.002840;0.002705;0.002786;0.002678;0.002472;0.002616;0.002678;0.002696;0.002750;0.002777;0.002696;0.002732;0.002302;0.002580;0.002633;0.002723;0.002723;0.002911;0.002822;0.002768;0.002571;0.002571;0.002741;0.002705;0.002795;0.002633;0.002678;0.002678;0.002678;0.002723;0.002732;0.002822;0.002741;0.002831;0.002768;0.002786;0.002624;0.002562;0.002633;0.002687;0.002750;0.002929;0.002831;0.002669;0.002284;0.002696;0.002642;0.002840;0.002848;0.002848;0.002768;0.002857;0.002580;0.002544;0.002687;0.002750;0.002616;0.002696;0.002759;0.002687;0.002571;0.002553;0.002669;0.002633;0.002705;0.002777;0.002786;0.002660;0.002616;0.002660;0.002822;0.002633;0.002705;0.002777;0.002768;0.002840;0.002284;0.002535;0.002553;0.002741;0.002786;0.002759;0.002741;0.002956;0.002696;0.002822;0.002598;0.002705;0.002633;0.002732;0.002795;0.002795;0.002562;0.002624;0.002768;0.002840;0.002831;0.002759;0.002902;0.002723;0.002526;0.002705;0.002759;0.002750;0.002795;0.002857;0.002795;0.002911;0.002284;0.002795;0.002759;0.002705;0.002669;0.002786;0.002822;0.002840;0.002598;0.002723;0.002624;0.002804;0.002777;0.002884;0.002687;0.002777;0.002508;0.002669;0.002642;0.002562;0.002580;0.002741;0.002633;0.002750;0.002660;0.002616;0.002741;0.002795;0.002795;0.002902;0.002786;0.002920;0.002490;0.002535;0.002669;0.002750;0.002759;0.002822;0.002804;0.002884;0.002472;0.002714;0.002669;0.002723;0.002848;0.002840;0.002750;0.002795;0.002651;0.002723;0.002589;0.002759;0.002795;0.002840;0.002840;0.002723;0.002660;0.002669;0.002562;0.002848;0.002678;0.002750;0.002831;0.002920
0.160;0.002302;0.002750;0.002786;0.002840;0.002813;0.002714;0.002732;0.002571;0.002687;0.002732;0.002669;0.002768;0.002705;0.002616;0.002651;0.002732;0.002714;0.002893;0.002750;0.002840;0.002714;0.002517;0.002678;0.002723;0.002696;0.002795;0.002822;0.002750;0.002804;0.002392;0.002633;0.002687;0.002768;0.002786;0.002992;0.002857;0.002831;0.002607;0.002633;0.002795;0.002768;0.002848;0.002678;0.002714;0.002741;0.002732;0.002777;0.002786;0.002875;0.002786;0.002902;0.002831;0.002840;0.002678;0.002598;0.002678;0.002741;0.002804;0.002983;0.002884;0.002714;0.002454;0.002741;0.002678;0.002840;0.002911;0.002884;0.002813;0.002929;0.002633;0.002589;0.002741;0.002750;0.002660;0.002741;0.002804;0.002723;0.002633;0.002607;0.002732;0.002678;0.002750;0.002777;0.002786;0.002696;0.002660;0.002714;0.002893;0.002669;0.002741;0.002831;0.002768;0.002884;0.002284;0.002571;0.002571;0.002795;0.002786;0.002759;0.002777;0.003028;0.002741;0.002822;0.002633;0.002750;0.002678;0.002768;0.002840;0.002848;0.002598;0.002669;0.002822;0.002911;0.002893;0.002795;0.002956;0.002777;0.002571;0.002759;0.002804;0.002750;0.002848;0.002920;0.002848;0.002974;0.002284;0.002848;0.002813;0.002750;0.002696;0.002813;0.002866;0.002840;0.002642;0.002777;0.002660;0.002848;0.002831;0.002947;0.002687;0.002822;0.002526;0.002723;0.002705;0.002562;0.002624;0.002795;0.002678;0.002795;0.002723;0.002669;0.002804;0.002848;0.002857;0.002956;0.002831;0.002983;0.002526;0.002571;0.002723;0.002804;0.002759;0.002884;0.002857;0.002929;0.002508;0.002714;0.002714;0.002768;0.002911;0.002840;0.002786;0.002848;0.002687;0.002786;0.002633;0.002813;0.002848;0.002866;0.002902;0.002759;0.002705;0.002714;0.002616;0.002920;0.002723;0.002813;0.002875;0.002920
0.170;0.002365;0.002795;0.002831;0.002902;0.002857;0.002768;0.002777;0.002616;0.002723;0.002777;0.002714;0.002822;0.002732;0.002616;0.002705;0.002786;0.002768;0.002938;0.002795;0.002902;0.002759;0.002562;0.002741;0.002768;0.002741;0.002840;0.002857;0.002813;0.002848;0.002490;0.002687;0.002732;0.002813;0.002840;0.003055;0.002911;0.002893;0.002642;0.002633;0.002840;0.002813;0.002911;0.002714;0.002777;0.002795;0.002777;0.002840;0.002848;0.002938;0.002831;0.002974;0.002875;0.002884;0.002741;0.002660;0.002723;0.002795;0.002848;0.003046;0.002947;0.002768;0.002481;0.002786;0.002723;0.002884;0.002911;0.002938;0.002840;0.002974;0.002678;0.002589;0.002786;0.002777;0.002705;0.002795;0.002848;0.002759;0.002687;0.002651;0.002732;0.002678;0.002804;0.002831;0.002848;0.002696;0.002714;0.002768;0.002893;0.002723;0.002786;0.002884;0.002822;0.002929;0.002365;0.002633;0.002607;0.002848;0.002840;0.002813;0.002822;0.003081;0.002786;0.002875;0.002669;0.002795;0.002732;0.002768;0.002893;0.002920;0.002642;0.002723;0.002857;0.002974;0.002956;0.002848;0.002956;0.002831;0.002607;0.002759;0.002804;0.002813;0.002911;0.002983;0.002902;0.003046;0.002284;0.002911;0.002857;0.002795;0.002732;0.002848;0.002929;0.002866;0.002705;0.002831;0.002714;0.002902;0.002866;0.003010;0.002741;0.002848;0.002562;0.002768;0.002741;0.002607;0.002660;0.002848;0.002732;0.002848;0.002777;0.002723;0.002857;0.002911;0.002929;0.003010;0.002875;0.003037;0.002562;0.002571;0.002777;0.002857;0.002822;0.002965;0.002929;0.002983;0.002535;0.002777;0.002768;0.002813;0.002965;0.002866;0.002831;0.002911;0.002741;0.002840;0.002687;0.002857;0.002902;0.002911;0.002956;0.002804;0.002705;0.002759;0.002660;0.002974;0.002786;0.002857;0.002938;0.002983
0.180;0.002463;0.002840;0.002893;0.002956;0.002920;0.002768;0.002777;0.002660;0.002768;0.002831;0.002768;0.002875;0.002786;0.002660;0.002759;0.002822;0.002813;0.002992;0.002848;0.002965;0.002813;0.002624;0.002813;0.002813;0.002795;0.002884;0.002911;0.002866;0.002920;0.002535;0.002741;0.002786;0.002840;0.002902;0.003055;0.002965;0.002965;0.002678;0.002687;0.002893;0.002857;0.002911;0.002777;0.002831;0.002857;0.002822;0.002840;0.002911;0.002992;0.002866;0.003037;0.002929;0.002947;0.002795;0.002714;0.002759;0.002848;0.002848;0.003046;0.003010;0.002768;0.002535;0.002822;0.002759;0.002920;0.002965;0.002992;0.002875;0.003019;0.002714;0.002642;0.002840;0.002822;0.002759;0.002840;0.002920;0.002813;0.002741;0.002705;0.002786;0.002714;0.002848;0.002875;0.002911;0.002741;0.002759;0.002813;0.002956;0.002759;0.002831;0.002938;0.002857;0.002974;0.002481;0.002678;0.002651;0.002911;0.002911;0.002857;0.002857;0.003081;0.002822;0.002938;0.002696;0.002848;0.002795;0.002822;0.002956;0.002920;0.002642;0.002777;0.002857;0.003037;0.003028;0.002893;0.003010;0.002875;0.002651;0.002804;0.002848;0.002857;0.002965;0.003046;0.002947;0.003117;0.002409;0.002956;0.002857;0.002848;0.002768;0.002875;0.002983;0.002920;0.002750;0.002884;0.002768;0.002947;0.002929;0.003063;0.002795;0.002902;0.002598;0.002822;0.002795;0.002642;0.002687;0.002911;0.002786;0.002911;0.002822;0.002786;0.002929;0.002956;0.002992;0.003055;0.002938;0.003099;0.002589;0.002633;0.002831;0.002857;0.002875;0.003037;0.003010;0.003046;0.002562;0.002840;0.002813;0.002857;0.003028;0.002920;0.002866;0.002965;0.002786;0.002911;0.002741;0.002929;0.002902;0.002956;0.003010;0.002848;0.002750;0.002804;0.002705;0.003010;0.002840;0.002947;0.002992;0.003037
0.190;0.002490;0.002884;0.002947;0.003001;0.002983;0.002813;0.002831;0.002723;0.002813;0.002875;0.002822;0.002875;0.002831;0.002705;0.002813;0.002857;0.002848;0.003046;0.002902;0.003037;0.002857;0.002687;0.002866;0.002857;0.002848;0.002938;0.002947;0.002938;0.002974;0.002535;0.002795;0.002840;0.002875;0.002974;0.003117;0.003010;0.003037;0.002678;0.002732;0.002938;0.002920;0.002983;0.002831;0.002884;0.002929;0.002866;0.002902;0.002974;0.003037;0.002920;0.003037;0.002992;0.003001;0.002840;0.002777;0.002795;0.002911;0.002911;0.003099;0.003063;0.002822;0.002562;0.002857;0.002804;0.002965;0.003019;0.003028;0.002920;0.003063;0.002759;0.002696;0.002875;0.002848;0.002822;0.002884;0.002974;0.002848;0.002804;0.002750;0.002848;0.002750;0.002902;0.002938;0.002965;0.002804;0.002813;0.002813;0.003010;0.002804;0.002875;0.002992;0.002920;0.003019;0.002481;0.002723;0.002696;0.002965;0.002974;0.002920;0.002920;0.003135;0.002857;0.002983;0.002732;0.002875;0.002795;0.002857;0.002992;0.002974;0.002678;0.002831;0.002929;0.003037;0.003072;0.002947;0.003055;0.002956;0.002687;0.002848;0.002902;0.002938;0.002965;0.003108;0.002992;0.003180;0.002472;0.003001;0.002920;0.002902;0.002804;0.002911;0.003037;0.002947;0.002795;0.002947;0.002822;0.002992;0.002983;0.003126;0.002848;0.002902;0.002642;0.002857;0.002795;0.002687;0.002714;0.002965;0.002840;0.002911;0.002857;0.002831;0.002974;0.003001;0.003072;0.003108;0.002992;0.003153;0.002633;0.002678;0.002866;0.002902;0.002947;0.003099;0.003081;0.003099;0.002598;0.002911;0.002848;0.002920;0.003117;0.002956;0.002929;0.002965;0.002786;0.002911;0.002741;0.002983;0.002956;0.002992;0.003046;0.002911;0.002786;0.002840;0.002768;0.003010;0.002902;0.003010;0.003055;0.003099
0.200;0.002490;0.002920;0.003010;0.003001;0.002983;0.002857;0.002857;0.002777;0.002848;0.002929;0.002875;0.002938;0.002857;0.002750;0.002848;0.002911;0.002893;0.003046;0.002965;0.003090;0.002929;0.002750;0.002929;0.002902;0.002902;0.002983;0.002992;0.003001;0.003046;0.002571;0.002840;0.002875;0.002920;0.002974;0.003189;0.003055;0.003099;0.002714;0.002786;0.002992;0.002983;0.003046;0.002893;0.002947;0.002929;0.002911;0.002956;0.003019;0.003090;0.002965;0.003108;0.003046;0.003063;0.002857;0.002840;0.002795;0.002965;0.002965;0.003162;0.003117;0.002875;0.002562;0.002911;0.002857;0.003001;0.003072;0.003081;0.002956;0.003117;0.002804;0.002759;0.002938;0.002884;0.002822;0.002947;0.002974;0.002893;0.002848;0.002795;0.002911;0.002804;0.002947;0.002992;0.003028;0.002848;0.002848;0.002857;0.003072;0.002848;0.002947;0.003055;0.002974;0.003055;0.002526;0.002768;0.002741;0.003010;0.003046;0.002965;0.002974;0.003189;0.002902;0.003037;0.002759;0.002920;0.002848;0.002911;0.002992;0.003037;0.002723;0.002884;0.002983;0.003090;0.003135;0.003001;0.003126;0.003019;0.002741;0.002884;0.002947;0.002992;0.003010;0.003108;0.003055;0.003243;0.002499;0.003055;0.002965;0.002947;0.002848;0.002956;0.003099;0.002992;0.002848;0.002992;0.002884;0.002992;0.002983;0.003180;0.002911;0.002947;0.002687;0.002857;0.002848;0.002741;0.002750;0.003019;0.002902;0.002965;0.002857;0.002884;0.003028;0.003055;0.003072;0.003144;0.003055;0.003198;0.002687;0.002741;0.002920;0.002956;0.003010;0.003189;0.003153;0.003153;0.002633;0.002956;0.002902;0.002974;0.003117;0.003001;0.002983;0.003019;0.002831;0.002956;0.002786;0.003046;0.003010;0.003028;0.003046;0.002965;0.002831;0.002875;0.002831;0.003055;0.002974;0.003081;0.003117;0.003162
0.210;0.002526;0.002974;0.003063;0.003055;0.003028;0.002911;0.002911;0.002840;0.002920;0.002992;0.002956;0.002992;0.002911;0.002795;0.002848;0.002956;0.002929;0.003099;0.003001;0.003162;0.002992;0.002750;0.002929;0.002947;0.002965;0.003037;0.003019;0.003072;0.003099;0.002624;0.002840;0.002938;0.002965;0.003028;0.003261;0.003117;0.003162;0.002750;0.002831;0.003046;0.003037;0.003108;0.002956;0.003010;0.002992;0.002965;0.003010;0.003081;0.003153;0.003010;0.003171;0.003046;0.003063;0.002911;0.002902;0.002840;0.003028;0.003028;0.003225;0.003171;0.002947;0.002607;0.002956;0.002911;0.003046;0.003126;0.003117;0.003001;0.003171;0.002848;0.002813;0.003001;0.002929;0.002875;0.003001;0.003037;0.002947;0.002911;0.002840;0.002974;0.002848;0.003001;0.003046;0.003090;0.002902;0.002911;0.002920;0.003126;0.002902;0.003001;0.003099;0.003019;0.003099;0.002571;0.002813;0.002786;0.003072;0.003099;0.003010;0.003037;0.003252;0.002947;0.003081;0.002795;0.002965;0.002929;0.002956;0.003046;0.003108;0.002759;0.002956;0.003046;0.003153;0.003180;0.003063;0.003171;0.003090;0.002768;0.002929;0.002992;0.003063;0.003072;0.003171;0.003117;0.003305;0.002526;0.003055;0.003010;0.003001;0.002902;0.002992;0.003144;0.003028;0.002902;0.003046;0.002938;0.003028;0.003037;0.003234;0.002983;0.002983;0.002687;0.002920;0.002893;0.002795;0.002786;0.003063;0.002965;0.003019;0.002911;0.002938;0.003081;0.003055;0.003135;0.003144;0.003055;0.003270;0.002741;0.002795;0.002974;0.003010;0.003081;0.003261;0.003153;0.003207;0.002633;0.003019;0.002938;0.003028;0.003180;0.003037;0.003046;0.003090;0.002875;0.003010;0.002848;0.003099;0.003046;0.003028;0.003081;0.003037;0.002857;0.002875;0.002902;0.003099;0.002974;0.003144;0.003117;0.003216
0.220;0.002562;0.003019;0.003135;0.003108;0.003081;0.002965;0.002956;0.002902;0.002965;0.003046;0.003019;0.003063;0.002965;0.002831;0.002902;0.003001;0.002929;0.003153;0.003063;0.003225;0.002992;0.002813;0.002992;0.002992;0.003019;0.003037;0.003063;0.003135;0.003153;0.002669;0.002875;0.002983;0.003001;0.003081;0.003332;0.003117;0.003162;0.002786;0.002875;0.003090;0.003081;0.003171;0.003019;0.003072;0.003063;0.002992;0.003072;0.003081;0.003207;0.003063;0.003234;0.003099;0.003135;0.002965;0.002965;0.002884;0.003081;0.003090;0.003287;0.003234;0.003019;0.002642;0.002992;0.002974;0.003081;0.003180;0.003153;0.003037;0.003216;0.002848;0.002857;0.003055;0.002974;0.002956;0.003063;0.003099;0.002992;0.002965;0.002866;0.003028;0.002902;0.003001;0.003099;0.003144;0.002965;0.002965;0.002965;0.003180;0.002956;0.003001;0.003153;0.003072;0.003144;0.002624;0.002848;0.002831;0.003117;0.003171;0.003055;0.003099;0.003287;0.002947;0.003126;0.002840;0.003001;0.002992;0.003010;0.003090;0.003171;0.002804;0.003019;0.003099;0.003216;0.003243;0.003108;0.003225;0.003162;0.002822;0.002974;0.003046;0.003126;0.003126;0.003225;0.003171;0.003368;0.002553;0.003108;0.003063;0.003055;0.002938;0.003028;0.003198;0.003055;0.002947;0.003046;0.002938;0.003072;0.003090;0.003287;0.003055;0.003028;0.002741;0.002965;0.002947;0.002848;0.002822;0.003135;0.003028;0.003072;0.002965;0.002983;0.003126;0.003099;0.003207;0.003180;0.003099;0.003314;0.002795;0.002848;0.003028;0.003063;0.003162;0.003341;0.003234;0.003261;0.002687;0.003081;0.002992;0.003081;0.003261;0.003081;0.003099;0.003153;0.002929;0.003072;0.002902;0.003162;0.003108;0.003081;0.003126;0.003099;0.002911;0.002929;0.002956;0.003135;0.003028;0.003207;0.003180;0.003287
