TimeStamp;2025-07-08 14-22-08;2025-07-08 14-22-29;2025-07-08 14-22-48;2025-07-08 14-23-08;2025-07-08 14-23-27;2025-07-08 14-23-48;2025-07-08 14-24-07;2025-07-08 14-24-27;2025-07-08 14-24-46;2025-07-08 14-25-05;2025-07-08 14-25-25;2025-07-08 14-25-44;2025-07-08 14-26-03;2025-07-08 14-26-22;2025-07-08 14-26-41;2025-07-08 14-27-01;2025-07-08 14-27-22;2025-07-08 14-27-42;2025-07-08 14-28-02;2025-07-08 14-28-24;2025-07-08 14-28-43;2025-07-08 14-29-03;2025-07-08 14-29-23;2025-07-08 14-29-44;2025-07-08 14-30-03;2025-07-08 14-30-22;2025-07-08 14-30-43;2025-07-08 14-31-02;2025-07-08 14-31-23;2025-07-08 14-31-44;2025-07-08 14-32-03;2025-07-08 14-32-23;2025-07-08 14-32-43;2025-07-08 14-33-02;2025-07-08 14-33-23;2025-07-08 14-33-43;2025-07-08 14-34-02;2025-07-08 14-34-21;2025-07-08 14-34-43;2025-07-08 14-35-03;2025-07-08 14-35-22;2025-07-08 14-35-43;2025-07-08 14-36-03;2025-07-08 14-36-22;2025-07-08 14-36-42;2025-07-08 14-37-01;2025-07-08 14-37-22;2025-07-08 14-37-41;2025-07-08 14-38-00;2025-07-08 14-38-19;2025-07-08 14-38-39;2025-07-08 14-38-58;2025-07-08 14-39-17;2025-07-08 14-39-37;2025-07-08 14-39-58;2025-07-08 14-40-19;2025-07-08 14-40-38
0.010;0.000483;0.000528;0.000510;0.000537;0.000528;0.000492;0.000492;0.000519;0.000510;0.000483;0.000492;0.000492;0.000492;0.000492;0.000501;0.000519;0.000510;0.000519;0.000510;0.000492;0.000492;0.000528;0.000501;0.000519;0.000537;0.000519;0.000492;0.000483;0.000510;0.000501;0.000474;0.000510;0.000528;0.000510;0.000528;0.000501;0.000501;0.000501;0.000465;0.000528;0.000528;0.000501;0.000501;0.000519;0.000519;0.000510;0.000537;0.000519;0.000483;0.000510;0.000510;0.000528;0.000510;0.000510;0.000501;0.000519;0.000510
0.020;0.000483;0.000528;0.000501;0.000528;0.000528;0.000492;0.000492;0.000510;0.000501;0.000483;0.000492;0.000483;0.000492;0.000483;0.000501;0.000519;0.000510;0.000510;0.000510;0.000501;0.000492;0.000519;0.000501;0.000519;0.000528;0.000519;0.000492;0.000483;0.000510;0.000510;0.000474;0.000510;0.000519;0.000501;0.000519;0.000501;0.000501;0.000501;0.000456;0.000528;0.000528;0.000492;0.000501;0.000519;0.000519;0.000510;0.000537;0.000519;0.000483;0.000510;0.000510;0.000528;0.000510;0.000510;0.000501;0.000519;0.000501
0.030;0.000483;0.000528;0.000501;0.000528;0.000528;0.000492;0.000483;0.000501;0.000501;0.000483;0.000492;0.000483;0.000492;0.000483;0.000492;0.000519;0.000510;0.000510;0.000510;0.000492;0.000492;0.000519;0.000501;0.000510;0.000528;0.000510;0.000483;0.000474;0.000501;0.000501;0.000474;0.000501;0.000519;0.000501;0.000519;0.000492;0.000501;0.000501;0.000456;0.000528;0.000528;0.000492;0.000501;0.000519;0.000519;0.000501;0.000537;0.000519;0.000474;0.000501;0.000510;0.000528;0.000510;0.000501;0.000492;0.000519;0.000501
0.040;0.000474;0.000519;0.000501;0.000519;0.000519;0.000483;0.000483;0.000501;0.000492;0.000483;0.000483;0.000474;0.000492;0.000483;0.000492;0.000510;0.000510;0.000510;0.000501;0.000483;0.000492;0.000519;0.000492;0.000501;0.000519;0.000501;0.000483;0.000474;0.000492;0.000501;0.000474;0.000501;0.000519;0.000501;0.000519;0.000492;0.000492;0.000501;0.000456;0.000528;0.000519;0.000483;0.000501;0.000510;0.000519;0.000501;0.000528;0.000510;0.000474;0.000501;0.000501;0.000519;0.000510;0.000501;0.000492;0.000510;0.000501
0.050;0.000474;0.000519;0.000501;0.000510;0.000519;0.000483;0.000483;0.000492;0.000483;0.000474;0.000483;0.000474;0.000483;0.000474;0.000483;0.000510;0.000510;0.000501;0.000492;0.000483;0.000492;0.000501;0.000483;0.000501;0.000519;0.000501;0.000474;0.000474;0.000483;0.000492;0.000474;0.000501;0.000510;0.000501;0.000519;0.000492;0.000492;0.000492;0.000456;0.000519;0.000519;0.000483;0.000501;0.000510;0.000510;0.000492;0.000528;0.000501;0.000465;0.000501;0.000492;0.000519;0.000501;0.000492;0.000492;0.000510;0.000501
0.060;0.000474;0.000510;0.000492;0.000510;0.000510;0.000483;0.000483;0.000483;0.000483;0.000474;0.000483;0.000474;0.000483;0.000474;0.000483;0.000501;0.000501;0.000501;0.000483;0.000474;0.000483;0.000501;0.000474;0.000501;0.000510;0.000492;0.000474;0.000474;0.000483;0.000492;0.000474;0.000492;0.000510;0.000501;0.000510;0.000492;0.000483;0.000492;0.000456;0.000519;0.000510;0.000474;0.000501;0.000510;0.000510;0.000501;0.000519;0.000501;0.000456;0.000483;0.000501;0.000510;0.000501;0.000492;0.000492;0.000510;0.000501
0.070;0.000474;0.000510;0.000492;0.000501;0.000501;0.000483;0.000474;0.000483;0.000483;0.000474;0.000483;0.000474;0.000483;0.000474;0.000474;0.000501;0.000501;0.000501;0.000483;0.000465;0.000483;0.000492;0.000474;0.000501;0.000501;0.000492;0.000474;0.000474;0.000483;0.000483;0.000465;0.000492;0.000501;0.000492;0.000510;0.000483;0.000483;0.000492;0.000456;0.000510;0.000501;0.000474;0.000492;0.000510;0.000501;0.000492;0.000510;0.000492;0.000456;0.000483;0.000492;0.000501;0.000501;0.000483;0.000483;0.000510;0.000492
0.080;0.000474;0.000501;0.000492;0.000501;0.000492;0.000474;0.000474;0.000483;0.000474;0.000465;0.000474;0.000474;0.000474;0.000465;0.000474;0.000492;0.000492;0.000501;0.000483;0.000465;0.000483;0.000492;0.000474;0.000492;0.000492;0.000483;0.000474;0.000465;0.000474;0.000483;0.000465;0.000483;0.000492;0.000492;0.000510;0.000483;0.000483;0.000492;0.000447;0.000510;0.000501;0.000474;0.000492;0.000510;0.000501;0.000501;0.000510;0.000492;0.000456;0.000483;0.000483;0.000501;0.000501;0.000483;0.000492;0.000501;0.000492
0.090;0.000474;0.000501;0.000492;0.000501;0.000492;0.000474;0.000465;0.000483;0.000474;0.000465;0.000474;0.000465;0.000474;0.000465;0.000474;0.000483;0.000492;0.000492;0.000483;0.000465;0.000483;0.000492;0.000465;0.000492;0.000492;0.000483;0.000465;0.000465;0.000483;0.000474;0.000465;0.000483;0.000492;0.000492;0.000510;0.000483;0.000474;0.000501;0.000447;0.000510;0.000501;0.000474;0.000483;0.000501;0.000492;0.000492;0.000510;0.000492;0.000447;0.000483;0.000483;0.000501;0.000492;0.000483;0.000483;0.000501;0.000492
0.100;0.000474;0.000501;0.000483;0.000492;0.000492;0.000474;0.000465;0.000483;0.000474;0.000465;0.000465;0.000465;0.000465;0.000465;0.000474;0.000474;0.000483;0.000492;0.000474;0.000465;0.000483;0.000492;0.000465;0.000492;0.000492;0.000483;0.000465;0.000465;0.000474;0.000474;0.000465;0.000474;0.000492;0.000483;0.000501;0.000483;0.000474;0.000492;0.000447;0.000501;0.000501;0.000474;0.000483;0.000501;0.000483;0.000492;0.000501;0.000492;0.000447;0.000474;0.000483;0.000501;0.000492;0.000483;0.000483;0.000492;0.000492
